Date,ES_95,ES_99
2021-09-30,-13861.494204374509,-20759.421486753527
2021-10-01,-13861.494204374509,-20759.421486753527
2021-10-04,-13861.494204374509,-20759.421486753527
2021-10-05,-13861.494204374509,-20759.421486753527
2021-10-06,-13789.34592039357,-20759.421486753527
2021-10-07,-13789.34592039357,-20759.421486753527
2021-10-08,-13789.34592039357,-20759.421486753527
2021-10-11,-13789.34592039357,-20759.421486753527
2021-10-12,-13789.34592039357,-20759.421486753527
2021-10-13,-13789.34592039357,-20759.421486753527
2021-10-14,-13789.34592039357,-20759.421486753527
2021-10-15,-13789.34592039357,-20759.421486753527
2021-10-18,-13789.34592039357,-20759.421486753527
2021-10-19,-13635.413627484715,-20759.421486753527
2021-10-20,-13635.413627484715,-20759.421486753527
2021-10-21,-13635.413627484715,-20759.421486753527
2021-10-22,-13635.413627484715,-20759.421486753527
2021-10-25,-13635.413627484715,-20759.421486753527
2021-10-26,-13541.020125351342,-20759.421486753527
2021-10-27,-13541.020125351342,-20759.421486753527
2021-10-28,-12360.266246905921,-18742.358983142378
2021-10-29,-12360.266246905921,-18742.358983142378
2021-11-01,-12307.851126075953,-18742.358983142378
2021-11-02,-12307.851126075953,-18742.358983142378
2021-11-03,-12307.851126075953,-18742.358983142378
2021-11-04,-12307.851126075953,-18742.358983142378
2021-11-05,-12307.851126075953,-18742.358983142378
2021-11-08,-12307.851126075953,-18742.358983142378
2021-11-09,-12307.851126075953,-18742.358983142378
2021-11-10,-12341.474467277525,-18742.358983142378
2021-11-11,-12341.474467277525,-18742.358983142378
2021-11-12,-12341.474467277525,-18742.358983142378
2021-11-15,-12341.474467277525,-18742.358983142378
2021-11-16,-12341.474467277525,-18742.358983142378
2021-11-17,-12341.474467277525,-18742.358983142378
2021-11-18,-12341.474467277525,-18742.358983142378
2021-11-19,-12341.474467277525,-18742.358983142378
2021-11-22,-12365.93853621949,-18742.358983142378
2021-11-23,-12365.93853621949,-18742.358983142378
2021-11-24,-12365.93853621949,-18742.358983142378
2021-11-26,-12365.93853621949,-18742.358983142378
2021-11-29,-12365.93853621949,-18742.358983142378
2021-11-30,-12466.262873015532,-18742.358983142378
2021-12-01,-12466.262873015532,-18742.358983142378
2021-12-02,-12466.262873015532,-18742.358983142378
2021-12-03,-12466.262873015532,-18742.358983142378
2021-12-06,-12466.262873015532,-18742.358983142378
2021-12-07,-12466.262873015532,-18742.358983142378
2021-12-08,-12466.262873015532,-18742.358983142378
2021-12-09,-12382.07956263839,-18742.358983142378
2021-12-10,-12382.07956263839,-18742.358983142378
2021-12-13,-12382.07956263839,-18742.358983142378
2021-12-14,-12382.07956263839,-18742.358983142378
2021-12-15,-12382.07956263839,-18742.358983142378
2021-12-16,-12382.07956263839,-18742.358983142378
2021-12-17,-12382.07956263839,-18742.358983142378
2021-12-20,-12474.768441687756,-18742.358983142378
2021-12-21,-12474.768441687756,-18742.358983142378
2021-12-22,-12474.768441687756,-18742.358983142378
2021-12-23,-12474.768441687756,-18742.358983142378
2021-12-27,-12474.768441687756,-18742.358983142378
2021-12-28,-12474.768441687756,-18742.358983142378
2021-12-29,-12474.768441687756,-18742.358983142378
2021-12-30,-12474.768441687756,-18742.358983142378
2021-12-31,-12474.768441687756,-18742.358983142378
2022-01-03,-12474.768441687756,-18742.358983142378
2022-01-04,-12474.768441687756,-18742.358983142378
2022-01-05,-12906.032601755482,-18742.358983142378
2022-01-06,-12906.032601755482,-18742.358983142378
2022-01-07,-12906.032601755482,-18742.358983142378
2022-01-10,-12906.032601755482,-18742.358983142378
2022-01-11,-12906.032601755482,-18742.358983142378
2022-01-12,-12906.032601755482,-18742.358983142378
2022-01-13,-12906.032601755482,-18742.358983142378
2022-01-14,-12906.032601755482,-18742.358983142378
2022-01-18,-13403.72515706093,-18742.358983142378
2022-01-19,-13403.72515706093,-18742.358983142378
2022-01-20,-13403.72515706093,-18742.358983142378
2022-01-21,-13508.709288961785,-18742.358983142378
2022-01-24,-13508.709288961785,-18742.358983142378
2022-01-25,-13508.709288961785,-18742.358983142378
2022-01-26,-12962.316171751478,-18742.358983142378
2022-01-27,-12962.316171751478,-18742.358983142378
2022-01-28,-12526.859005308334,-18742.358983142378
2022-01-31,-12526.859005308334,-18742.358983142378
2022-02-01,-12526.859005308334,-18742.358983142378
2022-02-02,-12526.859005308334,-18742.358983142378
2022-02-03,-13173.133518743214,-18742.358983142378
2022-02-04,-13173.133518743214,-18742.358983142378
2022-02-07,-13173.133518743214,-18742.358983142378
2022-02-08,-13173.133518743214,-18742.358983142378
2022-02-09,-13173.133518743214,-18742.358983142378
2022-02-10,-13741.673025450647,-18742.358983142378
2022-02-11,-13741.673025450647,-18742.358983142378
2022-02-14,-13741.673025450647,-18742.358983142378
2022-02-15,-13741.673025450647,-18742.358983142378
2022-02-16,-13741.673025450647,-18742.358983142378
2022-02-17,-13752.167186007779,-18742.358983142378
2022-02-18,-13752.167186007779,-18742.358983142378
2022-02-22,-13752.167186007779,-18742.358983142378
2022-02-23,-14098.644113328193,-18742.358983142378
2022-02-24,-13131.666112850382,-17023.570953936385
2022-02-25,-13131.666112850382,-17023.570953936385
2022-02-28,-13131.666112850382,-17023.570953936385
2022-03-01,-13131.666112850382,-17023.570953936385
2022-03-02,-12865.577482938217,-17023.570953936385
2022-03-03,-12672.515845453085,-17023.570953936385
2022-03-04,-12672.515845453085,-17023.570953936385
2022-03-07,-13410.464226420714,-17427.377238843248
2022-03-08,-13410.464226420714,-17427.377238843248
2022-03-09,-13410.464226420714,-17427.377238843248
2022-03-10,-13410.464226420714,-17427.377238843248
2022-03-11,-13410.464226420714,-17427.377238843248
2022-03-14,-13691.657508149798,-17427.377238843248
2022-03-15,-13691.657508149798,-17427.377238843248
2022-03-16,-13691.657508149798,-17427.377238843248
2022-03-17,-13439.166628023995,-17427.377238843248
2022-03-18,-13439.166628023995,-17427.377238843248
2022-03-21,-13439.166628023995,-17427.377238843248
2022-03-22,-13439.166628023995,-17427.377238843248
2022-03-23,-13439.166628023995,-17427.377238843248
2022-03-24,-13439.166628023995,-17427.377238843248
2022-03-25,-13439.166628023995,-17427.377238843248
2022-03-28,-13439.166628023995,-17427.377238843248
2022-03-29,-13439.166628023995,-17427.377238843248
2022-03-30,-13439.166628023995,-17427.377238843248
2022-03-31,-13439.166628023995,-17427.377238843248
2022-04-01,-13439.166628023995,-17427.377238843248
2022-04-04,-13439.166628023995,-17427.377238843248
2022-04-05,-13850.893096089454,-17427.377238843248
2022-04-06,-13850.893096089454,-17427.377238843248
2022-04-07,-13850.893096089454,-17427.377238843248
2022-04-08,-13850.893096089454,-17427.377238843248
2022-04-11,-14201.703715368229,-17427.377238843248
2022-04-12,-14201.703715368229,-17427.377238843248
2022-04-13,-14201.703715368229,-17427.377238843248
2022-04-14,-14510.156624424695,-17427.377238843248
2022-04-18,-14510.156624424695,-17427.377238843248
2022-04-19,-14510.156624424695,-17427.377238843248
2022-04-20,-14510.156624424695,-17427.377238843248
2022-04-21,-14664.322632332218,-17427.377238843248
2022-04-22,-15303.30043882548,-18332.291194178164
2022-04-25,-15303.30043882548,-18332.291194178164
2022-04-26,-15481.355706801027,-18332.291194178164
2022-04-27,-15481.355706801027,-18332.291194178164
2022-04-28,-15481.355706801027,-18332.291194178164
2022-04-29,-16465.852430331688,-21089.231248174106
2022-05-02,-16465.852430331688,-21089.231248174106
2022-05-03,-16465.852430331688,-21089.231248174106
2022-05-04,-16465.852430331688,-21089.231248174106
2022-05-05,-17680.166633007306,-24948.163493838194
2022-05-06,-17680.166633007306,-24948.163493838194
2022-05-09,-18140.845581256515,-24948.163493838194
2022-05-10,-18140.845581256515,-24948.163493838194
2022-05-11,-17872.44856575757,-24948.163493838194
2022-05-12,-17872.44856575757,-24948.163493838194
2022-05-13,-17872.44856575757,-24948.163493838194
2022-05-16,-17872.44856575757,-24948.163493838194
2022-05-17,-17872.44856575757,-24948.163493838194
2022-05-18,-18318.696342129362,-24948.163493838194
2022-05-19,-18318.696342129362,-24948.163493838194
2022-05-20,-18318.696342129362,-24948.163493838194
2022-05-23,-18318.696342129362,-24948.163493838194
2022-05-24,-18318.696342129362,-24948.163493838194
2022-05-25,-18318.696342129362,-24948.163493838194
2022-05-26,-18318.696342129362,-24948.163493838194
2022-05-27,-18318.696342129362,-24948.163493838194
2022-05-31,-18318.696342129362,-24948.163493838194
2022-06-01,-18318.696342129362,-24948.163493838194
2022-06-02,-18318.696342129362,-24948.163493838194
2022-06-03,-18318.696342129362,-24948.163493838194
2022-06-06,-18318.696342129362,-24948.163493838194
2022-06-07,-18318.696342129362,-24948.163493838194
2022-06-08,-18318.696342129362,-24948.163493838194
2022-06-09,-18357.09781561142,-24948.163493838194
2022-06-10,-18597.2696102293,-24948.163493838194
2022-06-13,-20207.088277387156,-30105.73772201817
2022-06-14,-20207.088277387156,-30105.73772201817
2022-06-15,-20207.088277387156,-30105.73772201817
2022-06-16,-20363.04386592055,-30105.73772201817
2022-06-17,-20363.04386592055,-30105.73772201817
2022-06-21,-20363.04386592055,-30105.73772201817
2022-06-22,-20363.04386592055,-30105.73772201817
2022-06-23,-20363.04386592055,-30105.73772201817
2022-06-24,-20363.04386592055,-30105.73772201817
2022-06-27,-20363.04386592055,-30105.73772201817
2022-06-28,-20363.04386592055,-30105.73772201817
2022-06-29,-20363.04386592055,-30105.73772201817
2022-06-30,-20363.04386592055,-30105.73772201817
2022-07-01,-20363.04386592055,-30105.73772201817
2022-07-05,-20363.04386592055,-30105.73772201817
2022-07-06,-20363.04386592055,-30105.73772201817
2022-07-07,-20363.04386592055,-30105.73772201817
2022-07-08,-20363.04386592055,-30105.73772201817
2022-07-11,-20363.04386592055,-30105.73772201817
2022-07-12,-20363.04386592055,-30105.73772201817
2022-07-13,-20363.04386592055,-30105.73772201817
2022-07-14,-20363.04386592055,-30105.73772201817
2022-07-15,-20363.04386592055,-30105.73772201817
2022-07-18,-20363.04386592055,-30105.73772201817
2022-07-19,-20363.04386592055,-30105.73772201817
2022-07-20,-20363.04386592055,-30105.73772201817
2022-07-21,-20363.04386592055,-30105.73772201817
2022-07-22,-20363.04386592055,-30105.73772201817
2022-07-25,-20363.04386592055,-30105.73772201817
2022-07-26,-20363.04386592055,-30105.73772201817
2022-07-27,-20363.04386592055,-30105.73772201817
2022-07-28,-20363.04386592055,-30105.73772201817
2022-07-29,-20363.04386592055,-30105.73772201817
2022-08-01,-20363.04386592055,-30105.73772201817
2022-08-02,-20363.04386592055,-30105.73772201817
2022-08-03,-20363.04386592055,-30105.73772201817
2022-08-04,-20363.04386592055,-30105.73772201817
2022-08-05,-20363.04386592055,-30105.73772201817
2022-08-08,-20363.04386592055,-30105.73772201817
2022-08-09,-20363.04386592055,-30105.73772201817
2022-08-10,-20363.04386592055,-30105.73772201817
2022-08-11,-20363.04386592055,-30105.73772201817
2022-08-12,-20363.04386592055,-30105.73772201817
2022-08-15,-20363.04386592055,-30105.73772201817
2022-08-16,-20363.04386592055,-30105.73772201817
2022-08-17,-20363.04386592055,-30105.73772201817
2022-08-18,-20363.04386592055,-30105.73772201817
2022-08-19,-20363.04386592055,-30105.73772201817
2022-08-22,-20363.04386592055,-30105.73772201817
2022-08-23,-20363.04386592055,-30105.73772201817
2022-08-24,-20363.04386592055,-30105.73772201817
2022-08-25,-20363.04386592055,-30105.73772201817
2022-08-26,-20802.842187662744,-30105.73772201817
2022-08-29,-20802.842187662744,-30105.73772201817
2022-08-30,-20802.842187662744,-30105.73772201817
2022-08-31,-20802.842187662744,-30105.73772201817
2022-09-01,-20802.842187662744,-30105.73772201817
2022-09-02,-20802.842187662744,-30105.73772201817
2022-09-06,-20802.842187662744,-30105.73772201817
2022-09-07,-20802.842187662744,-30105.73772201817
2022-09-08,-20802.842187662744,-30105.73772201817
2022-09-09,-20802.842187662744,-30105.73772201817
2022-09-12,-20802.842187662744,-30105.73772201817
2022-09-13,-21772.381772536883,-30833.05760572711
2022-09-14,-21772.381772536883,-30833.05760572711
2022-09-15,-21772.381772536883,-30833.05760572711
2022-09-16,-21772.381772536883,-30833.05760572711
2022-09-19,-21772.381772536883,-30833.05760572711
2022-09-20,-21772.381772536883,-30833.05760572711
2022-09-21,-21772.381772536883,-30833.05760572711
2022-09-22,-21772.381772536883,-30833.05760572711
2022-09-23,-21772.381772536883,-30833.05760572711
2022-09-26,-21772.381772536883,-30833.05760572711
2022-09-27,-21772.381772536883,-30833.05760572711
2022-09-28,-21606.902173286944,-30833.05760572711
2022-09-29,-21606.902173286944,-30833.05760572711
2022-09-30,-21606.902173286944,-30833.05760572711
2022-10-03,-21606.902173286944,-30833.05760572711
2022-10-04,-21606.902173286944,-30833.05760572711
2022-10-05,-21606.902173286944,-30833.05760572711
2022-10-06,-21606.902173286944,-30833.05760572711
2022-10-07,-22038.71266010608,-30833.05760572711
2022-10-10,-22038.71266010608,-30833.05760572711
2022-10-11,-22038.71266010608,-30833.05760572711
2022-10-12,-22038.71266010608,-30833.05760572711
2022-10-13,-22038.71266010608,-30833.05760572711
2022-10-14,-22141.74788942391,-30833.05760572711
2022-10-17,-22141.74788942391,-30833.05760572711
2022-10-18,-22141.74788942391,-30833.05760572711
2022-10-19,-22141.74788942391,-30833.05760572711
2022-10-20,-22141.74788942391,-30833.05760572711
2022-10-21,-22141.74788942391,-30833.05760572711
2022-10-24,-22141.74788942391,-30833.05760572711
2022-10-25,-22141.74788942391,-30833.05760572711
2022-10-26,-22141.74788942391,-30833.05760572711
2022-10-27,-22141.74788942391,-30833.05760572711
2022-10-28,-22141.74788942391,-30833.05760572711
2022-10-31,-22141.74788942391,-30833.05760572711
2022-11-01,-22141.74788942391,-30833.05760572711
2022-11-02,-22206.923880099766,-30833.05760572711
2022-11-03,-22206.923880099766,-30833.05760572711
2022-11-04,-22206.923880099766,-30833.05760572711
2022-11-07,-22206.923880099766,-30833.05760572711
2022-11-08,-22206.923880099766,-30833.05760572711
2022-11-09,-22206.923880099766,-30833.05760572711
2022-11-10,-22206.923880099766,-30833.05760572711
2022-11-11,-22206.923880099766,-30833.05760572711
2022-11-14,-22206.923880099766,-30833.05760572711
2022-11-15,-22206.923880099766,-30833.05760572711
2022-11-16,-22206.923880099766,-30833.05760572711
2022-11-17,-22206.923880099766,-30833.05760572711
2022-11-18,-22206.923880099766,-30833.05760572711
2022-11-21,-22206.923880099766,-30833.05760572711
2022-11-22,-22206.923880099766,-30833.05760572711
2022-11-23,-22206.923880099766,-30833.05760572711
2022-11-25,-22206.923880099766,-30833.05760572711
2022-11-28,-22206.923880099766,-30833.05760572711
2022-11-29,-22206.923880099766,-30833.05760572711
2022-11-30,-22206.923880099766,-30833.05760572711
2022-12-01,-22206.923880099766,-30833.05760572711
2022-12-02,-22206.923880099766,-30833.05760572711
2022-12-05,-22206.923880099766,-30833.05760572711
2022-12-06,-22206.923880099766,-30833.05760572711
2022-12-07,-22206.923880099766,-30833.05760572711
2022-12-08,-22206.923880099766,-30833.05760572711
2022-12-09,-22206.923880099766,-30833.05760572711
2022-12-12,-22206.923880099766,-30833.05760572711
2022-12-13,-22206.923880099766,-30833.05760572711
2022-12-14,-22206.923880099766,-30833.05760572711
2022-12-15,-22206.923880099766,-30833.05760572711
2022-12-16,-22206.923880099766,-30833.05760572711
2022-12-19,-22206.923880099766,-30833.05760572711
2022-12-20,-22206.923880099766,-30833.05760572711
2022-12-21,-22206.923880099766,-30833.05760572711
2022-12-22,-22206.923880099766,-30833.05760572711
2022-12-23,-22206.923880099766,-30833.05760572711
2022-12-27,-22206.923880099766,-30833.05760572711
2022-12-28,-22206.923880099766,-30833.05760572711
2022-12-29,-22206.923880099766,-30833.05760572711
2022-12-30,-22206.923880099766,-30833.05760572711
2023-01-03,-22206.923880099766,-30833.05760572711
2023-01-04,-22206.923880099766,-30833.05760572711
2023-01-05,-22206.923880099766,-30833.05760572711
2023-01-06,-22206.923880099766,-30833.05760572711
2023-01-09,-22206.923880099766,-30833.05760572711
2023-01-10,-22206.923880099766,-30833.05760572711
2023-01-11,-22206.923880099766,-30833.05760572711
2023-01-12,-22206.923880099766,-30833.05760572711
2023-01-13,-22206.923880099766,-30833.05760572711
2023-01-17,-22206.923880099766,-30833.05760572711
2023-01-18,-22206.923880099766,-30833.05760572711
2023-01-19,-22206.923880099766,-30833.05760572711
2023-01-20,-22206.923880099766,-30833.05760572711
2023-01-23,-22206.923880099766,-30833.05760572711
2023-01-24,-22206.923880099766,-30833.05760572711
2023-01-25,-22206.923880099766,-30833.05760572711
2023-01-26,-22206.923880099766,-30833.05760572711
2023-01-27,-22206.923880099766,-30833.05760572711
2023-01-30,-22206.923880099766,-30833.05760572711
2023-01-31,-22206.923880099766,-30833.05760572711
2023-02-01,-22206.923880099766,-30833.05760572711
2023-02-02,-22206.923880099766,-30833.05760572711
2023-02-03,-22206.923880099766,-30833.05760572711
2023-02-06,-22206.923880099766,-30833.05760572711
2023-02-07,-22206.923880099766,-30833.05760572711
2023-02-08,-22206.923880099766,-30833.05760572711
2023-02-09,-22206.923880099766,-30833.05760572711
2023-02-10,-22206.923880099766,-30833.05760572711
2023-02-13,-22206.923880099766,-30833.05760572711
2023-02-14,-22206.923880099766,-30833.05760572711
2023-02-15,-22206.923880099766,-30833.05760572711
2023-02-16,-22206.923880099766,-30833.05760572711
2023-02-17,-22206.923880099766,-30833.05760572711
2023-02-21,-22238.946949314854,-30833.05760572711
2023-02-22,-22238.946949314854,-30833.05760572711
2023-02-23,-22238.946949314854,-30833.05760572711
2023-02-24,-22238.946949314854,-30833.05760572711
2023-02-27,-22238.946949314854,-30833.05760572711
2023-02-28,-22238.946949314854,-30833.05760572711
2023-03-01,-22238.946949314854,-30833.05760572711
2023-03-02,-22238.946949314854,-30833.05760572711
2023-03-03,-22238.946949314854,-30833.05760572711
2023-03-06,-22238.946949314854,-30833.05760572711
2023-03-07,-22238.946949314854,-30833.05760572711
2023-03-08,-22204.81016182325,-30833.05760572711
2023-03-09,-22204.81016182325,-30833.05760572711
2023-03-10,-22204.81016182325,-30833.05760572711
2023-03-13,-22204.81016182325,-30833.05760572711
2023-03-14,-22204.81016182325,-30833.05760572711
2023-03-15,-22204.81016182325,-30833.05760572711
2023-03-16,-22204.81016182325,-30833.05760572711
2023-03-17,-22204.81016182325,-30833.05760572711
2023-03-20,-22204.81016182325,-30833.05760572711
2023-03-21,-22204.81016182325,-30833.05760572711
2023-03-22,-22204.81016182325,-30833.05760572711
2023-03-23,-22204.81016182325,-30833.05760572711
2023-03-24,-22204.81016182325,-30833.05760572711
2023-03-27,-22204.81016182325,-30833.05760572711
2023-03-28,-22204.81016182325,-30833.05760572711
2023-03-29,-22204.81016182325,-30833.05760572711
2023-03-30,-22204.81016182325,-30833.05760572711
2023-03-31,-22204.81016182325,-30833.05760572711
2023-04-03,-22204.81016182325,-30833.05760572711
2023-04-04,-22204.81016182325,-30833.05760572711
2023-04-05,-22204.81016182325,-30833.05760572711
2023-04-06,-22204.81016182325,-30833.05760572711
2023-04-10,-22204.81016182325,-30833.05760572711
2023-04-11,-22204.81016182325,-30833.05760572711
2023-04-12,-22204.81016182325,-30833.05760572711
2023-04-13,-22204.81016182325,-30833.05760572711
2023-04-14,-22204.81016182325,-30833.05760572711
2023-04-17,-22204.81016182325,-30833.05760572711
2023-04-18,-22204.81016182325,-30833.05760572711
2023-04-19,-22204.81016182325,-30833.05760572711
2023-04-20,-22204.81016182325,-30833.05760572711
2023-04-21,-22204.81016182325,-30833.05760572711
2023-04-24,-22204.81016182325,-30833.05760572711
2023-04-25,-21995.34327882121,-30833.05760572711
2023-04-26,-21995.34327882121,-30833.05760572711
2023-04-27,-21995.34327882121,-30833.05760572711
2023-04-28,-21995.34327882121,-30833.05760572711
2023-05-01,-21995.34327882121,-30833.05760572711
2023-05-02,-21277.243182950166,-30833.05760572711
2023-05-03,-21277.243182950166,-30833.05760572711
2023-05-04,-21277.243182950166,-30833.05760572711
2023-05-05,-21277.243182950166,-30833.05760572711
2023-05-08,-20287.096221924592,-28111.199014485104
2023-05-09,-20287.096221924592,-28111.199014485104
2023-05-10,-19898.151663268847,-28111.199014485104
2023-05-11,-19898.151663268847,-28111.199014485104
2023-05-12,-19898.151663268847,-28111.199014485104
2023-05-15,-19898.151663268847,-28111.199014485104
2023-05-16,-19898.151663268847,-28111.199014485104
2023-05-17,-19898.151663268847,-28111.199014485104
2023-05-18,-19898.151663268847,-28111.199014485104
2023-05-19,-19494.639052337476,-28111.199014485104
2023-05-22,-19494.639052337476,-28111.199014485104
2023-05-23,-19494.639052337476,-28111.199014485104
2023-05-24,-19494.639052337476,-28111.199014485104
2023-05-25,-19494.639052337476,-28111.199014485104
2023-05-26,-19494.639052337476,-28111.199014485104
2023-05-30,-19494.639052337476,-28111.199014485104
2023-05-31,-19494.639052337476,-28111.199014485104
2023-06-01,-19494.639052337476,-28111.199014485104
2023-06-02,-19494.639052337476,-28111.199014485104
2023-06-05,-19494.639052337476,-28111.199014485104
2023-06-06,-19494.639052337476,-28111.199014485104
2023-06-07,-19494.639052337476,-28111.199014485104
2023-06-08,-19494.639052337476,-28111.199014485104
2023-06-09,-19494.639052337476,-28111.199014485104
2023-06-12,-19487.212399176944,-28111.199014485104
2023-06-13,-19237.872340770573,-28111.199014485104
2023-06-14,-17550.778740513826,-23247.03987145363
2023-06-15,-17550.778740513826,-23247.03987145363
2023-06-16,-17550.778740513826,-23247.03987145363
2023-06-20,-17246.917205114143,-23247.03987145363
2023-06-21,-17246.917205114143,-23247.03987145363
2023-06-22,-17246.917205114143,-23247.03987145363
2023-06-23,-17246.917205114143,-23247.03987145363
2023-06-26,-17246.917205114143,-23247.03987145363
2023-06-27,-17246.917205114143,-23247.03987145363
2023-06-28,-17246.917205114143,-23247.03987145363
2023-06-29,-17246.917205114143,-23247.03987145363
2023-06-30,-17246.917205114143,-23247.03987145363
2023-07-03,-17246.917205114143,-23247.03987145363
2023-07-05,-17246.917205114143,-23247.03987145363
2023-07-06,-17246.917205114143,-23247.03987145363
2023-07-07,-17246.917205114143,-23247.03987145363
2023-07-10,-17246.917205114143,-23247.03987145363
2023-07-11,-17246.917205114143,-23247.03987145363
2023-07-12,-17246.917205114143,-23247.03987145363
2023-07-13,-17246.917205114143,-23247.03987145363
2023-07-14,-17246.917205114143,-23247.03987145363
2023-07-17,-17246.917205114143,-23247.03987145363
2023-07-18,-17246.917205114143,-23247.03987145363
2023-07-19,-17246.917205114143,-23247.03987145363
2023-07-20,-17246.917205114143,-23247.03987145363
2023-07-21,-17246.917205114143,-23247.03987145363
2023-07-24,-17246.917205114143,-23247.03987145363
2023-07-25,-17246.917205114143,-23247.03987145363
2023-07-26,-17246.917205114143,-23247.03987145363
2023-07-27,-17246.917205114143,-23247.03987145363
2023-07-28,-17246.917205114143,-23247.03987145363
2023-07-31,-17246.917205114143,-23247.03987145363
2023-08-01,-17246.917205114143,-23247.03987145363
2023-08-02,-17246.917205114143,-23247.03987145363
2023-08-03,-17246.917205114143,-23247.03987145363
2023-08-04,-17246.917205114143,-23247.03987145363
2023-08-07,-17246.917205114143,-23247.03987145363
2023-08-08,-17246.917205114143,-23247.03987145363
2023-08-09,-17246.917205114143,-23247.03987145363
2023-08-10,-17246.917205114143,-23247.03987145363
2023-08-11,-17246.917205114143,-23247.03987145363
2023-08-14,-17246.917205114143,-23247.03987145363
2023-08-15,-17246.917205114143,-23247.03987145363
2023-08-16,-17246.917205114143,-23247.03987145363
2023-08-17,-17246.917205114143,-23247.03987145363
2023-08-18,-17246.917205114143,-23247.03987145363
2023-08-21,-17246.917205114143,-23247.03987145363
2023-08-22,-17190.47648647482,-23247.03987145363
2023-08-23,-17033.425561918415,-23247.03987145363
2023-08-24,-17033.425561918415,-23247.03987145363
2023-08-25,-17033.425561918415,-23247.03987145363
2023-08-28,-17033.425561918415,-23247.03987145363
2023-08-29,-16371.193454037475,-22302.193045328124
2023-08-30,-16371.193454037475,-22302.193045328124
2023-08-31,-16371.193454037475,-22302.193045328124
2023-09-01,-16371.193454037475,-22302.193045328124
2023-09-05,-16371.193454037475,-22302.193045328124
2023-09-06,-16371.193454037475,-22302.193045328124
2023-09-07,-16371.193454037475,-22302.193045328124
2023-09-08,-16371.193454037475,-22302.193045328124
2023-09-11,-16371.193454037475,-22302.193045328124
2023-09-12,-16371.193454037475,-22302.193045328124
2023-09-13,-16371.193454037475,-22302.193045328124
2023-09-14,-15121.491745027683,-18825.80052013612
2023-09-15,-15121.491745027683,-18825.80052013612
2023-09-18,-15121.491745027683,-18825.80052013612
2023-09-19,-15121.491745027683,-18825.80052013612
2023-09-20,-15121.491745027683,-18825.80052013612
2023-09-21,-15566.30328371918,-18825.80052013612
2023-09-22,-15566.30328371918,-18825.80052013612
2023-09-25,-15566.30328371918,-18825.80052013612
2023-09-26,-15566.30328371918,-18825.80052013612
2023-09-27,-15509.87760161308,-18825.80052013612
2023-09-28,-15509.87760161308,-18825.80052013612
2023-09-29,-15509.87760161308,-18825.80052013612
2023-10-02,-15301.053075022543,-18825.80052013612
2023-10-03,-15406.189940133834,-18825.80052013612
2023-10-04,-15406.189940133834,-18825.80052013612
2023-10-05,-15406.189940133834,-18825.80052013612
2023-10-06,-15406.189940133834,-18825.80052013612
2023-10-09,-15406.189940133834,-18825.80052013612
2023-10-10,-14628.329553742768,-17668.10254032851
2023-10-11,-14628.329553742768,-17668.10254032851
2023-10-12,-14632.062146580052,-17668.10254032851
2023-10-13,-14632.062146580052,-17668.10254032851
2023-10-16,-14632.062146580052,-17668.10254032851
2023-10-17,-14106.754209177838,-17535.998237963824
2023-10-18,-14106.754209177838,-17535.998237963824
2023-10-19,-14106.754209177838,-17535.998237963824
2023-10-20,-14106.754209177838,-17535.998237963824
2023-10-23,-14106.754209177838,-17535.998237963824
2023-10-24,-14106.754209177838,-17535.998237963824
2023-10-25,-14315.803699596183,-17535.998237963824
2023-10-26,-14315.803699596183,-17535.998237963824
2023-10-27,-14315.803699596183,-17535.998237963824
2023-10-30,-14315.803699596183,-17535.998237963824
2023-10-31,-14315.803699596183,-17535.998237963824
2023-11-01,-14315.803699596183,-17535.998237963824
2023-11-02,-14315.803699596183,-17535.998237963824
2023-11-03,-13820.981370431973,-17411.84445496332
2023-11-06,-13820.981370431973,-17411.84445496332
2023-11-07,-13820.981370431973,-17411.84445496332
2023-11-08,-13820.981370431973,-17411.84445496332
2023-11-09,-13820.981370431973,-17411.84445496332
2023-11-10,-13695.906042460625,-17411.84445496332
2023-11-13,-13695.906042460625,-17411.84445496332
2023-11-14,-13695.906042460625,-17411.84445496332
2023-11-15,-13695.906042460625,-17411.84445496332
2023-11-16,-13695.906042460625,-17411.84445496332
2023-11-17,-13695.906042460625,-17411.84445496332
2023-11-20,-13695.906042460625,-17411.84445496332
2023-11-21,-13695.906042460625,-17411.84445496332
2023-11-22,-13695.906042460625,-17411.84445496332
2023-11-24,-13695.906042460625,-17411.84445496332
2023-11-27,-13695.906042460625,-17411.84445496332
2023-11-28,-13695.906042460625,-17411.84445496332
2023-11-29,-13695.906042460625,-17411.84445496332
2023-11-30,-13695.906042460625,-17411.84445496332
2023-12-01,-13695.906042460625,-17411.84445496332
2023-12-04,-13695.906042460625,-17411.84445496332
2023-12-05,-13695.906042460625,-17411.84445496332
2023-12-06,-13199.233124387554,-17193.71824607807
2023-12-07,-13199.233124387554,-17193.71824607807
2023-12-08,-13199.233124387554,-17193.71824607807
2023-12-11,-13199.233124387554,-17193.71824607807
2023-12-12,-13194.274005956391,-17193.71824607807
2023-12-13,-13194.274005956391,-17193.71824607807
2023-12-14,-13194.274005956391,-17193.71824607807
2023-12-15,-13194.274005956391,-17193.71824607807
2023-12-18,-12734.673887798865,-16397.02316596688
2023-12-19,-12734.673887798865,-16397.02316596688
