Date,VaR_95,VaR_99
2022-08-24,14686.905872016097,22744.869518498414
2022-08-25,14686.905872016097,22744.869518498414
2022-08-26,15149.025470529667,23193.79459877563
2022-08-29,15149.025470529667,23193.79459877563
2022-08-30,15149.025470529667,23193.79459877563
2022-08-31,15149.025470529667,23193.79459877563
2022-09-01,15149.025470529667,23193.79459877563
2022-09-02,15149.025470529667,23193.79459877563
2022-09-06,15149.025470529667,23193.79459877563
2022-09-07,15149.025470529667,23193.79459877563
2022-09-08,15149.025470529667,23193.79459877563
2022-09-09,15149.025470529667,23193.79459877563
2022-09-12,15149.025470529667,23193.79459877563
2022-09-13,15898.794667190561,26944.106418681826
2022-09-14,15898.794667190561,26944.106418681826
2022-09-15,15898.794667190561,26944.106418681826
2022-09-16,15898.794667190561,26944.106418681826
2022-09-19,15898.794667190561,26944.106418681826
2022-09-20,15898.794667190561,26944.106418681826
2022-09-21,15898.794667190561,26944.106418681826
2022-09-22,15898.794667190561,26944.106418681826
2022-09-23,15898.794667190561,26944.106418681826
2022-09-26,15898.794667190561,26944.106418681826
2022-09-27,15898.794667190561,26944.106418681826
2022-09-28,15149.025470529667,26944.106418681826
2022-09-29,15149.025470529667,26944.106418681826
2022-09-30,15149.025470529667,26944.106418681826
2022-10-03,15149.025470529667,26944.106418681826
2022-10-04,15149.025470529667,26944.106418681826
2022-10-05,15149.025470529667,26944.106418681826
2022-10-06,15149.025470529667,26944.106418681826
2022-10-07,15898.794667190561,26944.106418681826
2022-10-10,15898.794667190561,26944.106418681826
2022-10-11,15898.794667190561,26944.106418681826
2022-10-12,15898.794667190561,26944.106418681826
2022-10-13,15898.794667190561,26944.106418681826
2022-10-14,16486.923485917825,26944.106418681826
2022-10-17,16486.923485917825,26944.106418681826
2022-10-18,16486.923485917825,26944.106418681826
2022-10-19,16486.923485917825,26944.106418681826
2022-10-20,16486.923485917825,26944.106418681826
2022-10-21,16486.923485917825,26944.106418681826
2022-10-24,16486.923485917825,26944.106418681826
2022-10-25,16486.923485917825,26944.106418681826
2022-10-26,16486.923485917825,26944.106418681826
2022-10-27,16486.923485917825,26944.106418681826
2022-10-28,16486.923485917825,26944.106418681826
2022-10-31,16486.923485917825,26944.106418681826
2022-11-01,16486.923485917825,26944.106418681826
2022-11-02,16841.94748324135,26944.106418681826
2022-11-03,16841.94748324135,26944.106418681826
2022-11-04,16841.94748324135,26944.106418681826
2022-11-07,16841.94748324135,26944.106418681826
2022-11-08,16841.94748324135,26944.106418681826
2022-11-09,16841.94748324135,26944.106418681826
2022-11-10,16841.94748324135,26944.106418681826
2022-11-11,16841.94748324135,26944.106418681826
2022-11-14,16841.94748324135,26944.106418681826
2022-11-15,16841.94748324135,26944.106418681826
2022-11-16,16841.94748324135,26944.106418681826
2022-11-17,16841.94748324135,26944.106418681826
2022-11-18,16841.94748324135,26944.106418681826
2022-11-21,16841.94748324135,26944.106418681826
2022-11-22,16841.94748324135,26944.106418681826
2022-11-23,16841.94748324135,26944.106418681826
2022-11-25,16841.94748324135,26944.106418681826
2022-11-28,16841.94748324135,26944.106418681826
2022-11-29,16841.94748324135,26944.106418681826
2022-11-30,16841.94748324135,26944.106418681826
2022-12-01,16841.94748324135,26944.106418681826
2022-12-02,16841.94748324135,26944.106418681826
2022-12-05,17103.10207462291,26944.106418681826
2022-12-06,17103.10207462291,26944.106418681826
2022-12-07,17103.10207462291,26944.106418681826
2022-12-08,17103.10207462291,26944.106418681826
2022-12-09,17103.10207462291,26944.106418681826
2022-12-12,17103.10207462291,26944.106418681826
2022-12-13,17103.10207462291,26944.106418681826
2022-12-14,17103.10207462291,26944.106418681826
2022-12-15,17103.10207462291,26944.106418681826
2022-12-16,17103.10207462291,26944.106418681826
2022-12-19,17103.10207462291,26944.106418681826
2022-12-20,17103.10207462291,26944.106418681826
2022-12-21,17103.10207462291,26944.106418681826
2022-12-22,17103.10207462291,26944.106418681826
2022-12-23,17103.10207462291,26944.106418681826
2022-12-27,17103.10207462291,26944.106418681826
2022-12-28,17103.10207462291,26944.106418681826
2022-12-29,17103.10207462291,26944.106418681826
2022-12-30,17103.10207462291,26944.106418681826
2023-01-03,17103.10207462291,26944.106418681826
2023-01-04,17103.10207462291,26944.106418681826
2023-01-05,17103.10207462291,26944.106418681826
2023-01-06,17103.10207462291,26944.106418681826
2023-01-09,17103.10207462291,26944.106418681826
2023-01-10,17103.10207462291,26944.106418681826
2023-01-11,17103.10207462291,26944.106418681826
2023-01-12,17103.10207462291,26944.106418681826
2023-01-13,17103.10207462291,26944.106418681826
2023-01-17,17103.10207462291,26944.106418681826
2023-01-18,17103.10207462291,26944.106418681826
2023-01-19,17103.10207462291,26944.106418681826
2023-01-20,17103.10207462291,26944.106418681826
2023-01-23,17103.10207462291,26944.106418681826
2023-01-24,17103.10207462291,26944.106418681826
2023-01-25,17103.10207462291,26944.106418681826
2023-01-26,17103.10207462291,26944.106418681826
2023-01-27,17103.10207462291,26944.106418681826
2023-01-30,17103.10207462291,26944.106418681826
2023-01-31,17103.10207462291,26944.106418681826
2023-02-01,17103.10207462291,26944.106418681826
2023-02-02,17103.10207462291,26944.106418681826
2023-02-03,17103.10207462291,26944.106418681826
2023-02-06,17103.10207462291,26944.106418681826
2023-02-07,17103.10207462291,26944.106418681826
2023-02-08,17103.10207462291,26944.106418681826
2023-02-09,17103.10207462291,26944.106418681826
2023-02-10,17103.10207462291,26944.106418681826
2023-02-13,17103.10207462291,26944.106418681826
2023-02-14,17103.10207462291,26944.106418681826
2023-02-15,17103.10207462291,26944.106418681826
2023-02-16,17103.10207462291,26944.106418681826
2023-02-17,17103.10207462291,26944.106418681826
2023-02-21,17290.405370902947,26944.106418681826
2023-02-22,17290.405370902947,26944.106418681826
2023-02-23,17290.405370902947,26944.106418681826
2023-02-24,17290.405370902947,26944.106418681826
2023-02-27,17290.405370902947,26944.106418681826
2023-02-28,17290.405370902947,26944.106418681826
2023-03-01,17290.405370902947,26944.106418681826
2023-03-02,17290.405370902947,26944.106418681826
2023-03-03,17290.405370902947,26944.106418681826
2023-03-06,17290.405370902947,26944.106418681826
2023-03-07,17290.405370902947,26944.106418681826
2023-03-08,17103.10207462291,26944.106418681826
2023-03-09,17103.10207462291,26944.106418681826
2023-03-10,17103.10207462291,26944.106418681826
2023-03-13,17103.10207462291,26944.106418681826
2023-03-14,17103.10207462291,26944.106418681826
2023-03-15,17103.10207462291,26944.106418681826
2023-03-16,17103.10207462291,26944.106418681826
2023-03-17,17103.10207462291,26944.106418681826
2023-03-20,17103.10207462291,26944.106418681826
2023-03-21,17103.10207462291,26944.106418681826
2023-03-22,17103.10207462291,26944.106418681826
2023-03-23,17103.10207462291,26944.106418681826
2023-03-24,17103.10207462291,26944.106418681826
2023-03-27,17103.10207462291,26944.106418681826
2023-03-28,17103.10207462291,26944.106418681826
2023-03-29,17103.10207462291,26944.106418681826
2023-03-30,17103.10207462291,26944.106418681826
2023-03-31,17103.10207462291,26944.106418681826
2023-04-03,17103.10207462291,26944.106418681826
2023-04-04,17103.10207462291,26944.106418681826
2023-04-05,17103.10207462291,26944.106418681826
2023-04-06,17103.10207462291,26944.106418681826
2023-04-10,17103.10207462291,26944.106418681826
2023-04-11,17103.10207462291,26944.106418681826
2023-04-12,17103.10207462291,26944.106418681826
2023-04-13,17103.10207462291,26944.106418681826
2023-04-14,17103.10207462291,26944.106418681826
2023-04-17,17103.10207462291,26944.106418681826
2023-04-18,17103.10207462291,26944.106418681826
2023-04-19,17103.10207462291,26944.106418681826
2023-04-20,17103.10207462291,26944.106418681826
2023-04-21,17103.10207462291,26944.106418681826
2023-04-24,17103.10207462291,26944.106418681826
2023-04-25,16753.316881709266,26944.106418681826
2023-04-26,16753.316881709266,26944.106418681826
2023-04-27,16753.316881709266,26944.106418681826
2023-04-28,16753.316881709266,26944.106418681826
2023-05-01,16753.316881709266,26944.106418681826
2023-05-02,16440.891290027073,24491.76192065182
2023-05-03,16440.891290027073,24491.76192065182
2023-05-04,16440.891290027073,24491.76192065182
2023-05-05,16440.891290027073,24491.76192065182
2023-05-08,15318.443503033537,20837.620473217412
2023-05-09,15318.443503033537,20837.620473217412
2023-05-10,14258.840496647168,20837.620473217412
2023-05-11,14258.840496647168,20837.620473217412
2023-05-12,14258.840496647168,20837.620473217412
2023-05-15,14258.840496647168,20837.620473217412
2023-05-16,14258.840496647168,20837.620473217412
2023-05-17,14258.840496647168,20837.620473217412
2023-05-18,14258.840496647168,20837.620473217412
2023-05-19,14036.094465254084,20837.620473217412
2023-05-22,14036.094465254084,20837.620473217412
2023-05-23,14036.094465254084,20837.620473217412
2023-05-24,14036.094465254084,20837.620473217412
2023-05-25,14036.094465254084,20837.620473217412
2023-05-26,14036.094465254084,20837.620473217412
2023-05-30,14036.094465254084,20837.620473217412
2023-05-31,14036.094465254084,20837.620473217412
2023-06-01,14036.094465254084,20837.620473217412
2023-06-02,14036.094465254084,20837.620473217412
2023-06-05,14036.094465254084,20837.620473217412
2023-06-06,14036.094465254084,20837.620473217412
2023-06-07,14036.094465254084,20837.620473217412
2023-06-08,14036.094465254084,20837.620473217412
2023-06-09,14036.094465254084,20837.620473217412
2023-06-12,13980.19602827506,20837.620473217412
2023-06-13,13589.42918107146,20837.620473217412
2023-06-14,12899.315815704478,19172.170563590887
2023-06-15,12899.315815704478,19172.170563590887
2023-06-16,12899.315815704478,19172.170563590887
2023-06-20,12564.624862454282,19172.170563590887
2023-06-21,12564.624862454282,19172.170563590887
2023-06-22,12564.624862454282,19172.170563590887
2023-06-23,12564.624862454282,19172.170563590887
2023-06-26,12564.624862454282,19172.170563590887
2023-06-27,12564.624862454282,19172.170563590887
2023-06-28,12564.624862454282,19172.170563590887
2023-06-29,12564.624862454282,19172.170563590887
2023-06-30,12564.624862454282,19172.170563590887
2023-07-03,12564.624862454282,19172.170563590887
2023-07-05,12564.624862454282,19172.170563590887
2023-07-06,12564.624862454282,19172.170563590887
2023-07-07,12564.624862454282,19172.170563590887
2023-07-10,12564.624862454282,19172.170563590887
2023-07-11,12564.624862454282,19172.170563590887
2023-07-12,12564.624862454282,19172.170563590887
2023-07-13,12564.624862454282,19172.170563590887
2023-07-14,12564.624862454282,19172.170563590887
2023-07-17,12564.624862454282,19172.170563590887
2023-07-18,12564.624862454282,19172.170563590887
2023-07-19,12564.624862454282,19172.170563590887
2023-07-20,12564.624862454282,19172.170563590887
2023-07-21,12564.624862454282,19172.170563590887
2023-07-24,12564.624862454282,19172.170563590887
2023-07-25,12564.624862454282,19172.170563590887
2023-07-26,12564.624862454282,19172.170563590887
2023-07-27,12564.624862454282,19172.170563590887
2023-07-28,12564.624862454282,19172.170563590887
2023-07-31,12564.624862454282,19172.170563590887
2023-08-01,12564.624862454282,19172.170563590887
2023-08-02,12564.624862454282,19172.170563590887
2023-08-03,12564.624862454282,19172.170563590887
2023-08-04,12564.624862454282,19172.170563590887
2023-08-07,12564.624862454282,19172.170563590887
2023-08-08,12564.624862454282,19172.170563590887
2023-08-09,12564.624862454282,19172.170563590887
2023-08-10,12564.624862454282,19172.170563590887
2023-08-11,12564.624862454282,19172.170563590887
2023-08-14,12564.624862454282,19172.170563590887
2023-08-15,12564.624862454282,19172.170563590887
2023-08-16,12564.624862454282,19172.170563590887
2023-08-17,12564.624862454282,19172.170563590887
2023-08-18,12564.624862454282,19172.170563590887
2023-08-21,12564.624862454282,19172.170563590887
2023-08-22,12478.430482513286,19172.170563590887
2023-08-23,12195.858161359542,19172.170563590887
2023-08-24,12195.858161359542,19172.170563590887
2023-08-25,12195.858161359542,19172.170563590887
2023-08-28,12195.858161359542,19172.170563590887
2023-08-29,11899.87695529586,17703.931822543378
2023-08-30,11899.87695529586,17703.931822543378
2023-08-31,11899.87695529586,17703.931822543378
2023-09-01,11899.87695529586,17703.931822543378
2023-09-05,11899.87695529586,17703.931822543378
2023-09-06,11899.87695529586,17703.931822543378
2023-09-07,11899.87695529586,17703.931822543378
2023-09-08,11899.87695529586,17703.931822543378
2023-09-11,11899.87695529586,17703.931822543378
2023-09-12,11899.87695529586,17703.931822543378
2023-09-13,11899.87695529586,17703.931822543378
2023-09-14,11768.053522441569,17504.92258920553
2023-09-15,11768.053522441569,17504.92258920553
2023-09-18,11768.053522441569,17504.92258920553
2023-09-19,11768.053522441569,17504.92258920553
2023-09-20,11768.053522441569,17504.92258920553
2023-09-21,11899.87695529586,17610.18699951395
2023-09-22,11899.87695529586,17610.18699951395
2023-09-25,11899.87695529586,17610.18699951395
2023-09-26,11899.87695529586,17610.18699951395
2023-09-27,11517.713964856528,17610.18699951395
2023-09-28,11517.713964856528,17610.18699951395
2023-09-29,11517.713964856528,17610.18699951395
2023-10-02,11099.901762991285,17610.18699951395
2023-10-03,11099.901762991285,17610.18699951395
2023-10-04,11099.901762991285,17610.18699951395
2023-10-05,11099.901762991285,17610.18699951395
2023-10-06,11099.901762991285,17610.18699951395
2023-10-09,11099.901762991285,17610.18699951395
2023-10-10,10915.417637186189,17488.069216310232
2023-10-11,10915.417637186189,17488.069216310232
2023-10-12,10976.078211055723,17488.069216310232
2023-10-13,10976.078211055723,17488.069216310232
2023-10-16,10976.078211055723,17488.069216310232
2023-10-17,10915.417637186189,17196.977534101567
2023-10-18,10915.417637186189,17196.977534101567
2023-10-19,10915.417637186189,17196.977534101567
2023-10-20,10868.608160895254,17196.977534101567
2023-10-23,10868.608160895254,17196.977534101567
2023-10-24,10868.608160895254,17196.977534101567
2023-10-25,10976.078211055723,17196.977534101567
2023-10-26,10976.078211055723,17196.977534101567
2023-10-27,10976.078211055723,17196.977534101567
2023-10-30,10976.078211055723,17196.977534101567
2023-10-31,10976.078211055723,17196.977534101567
2023-11-01,10976.078211055723,17196.977534101567
2023-11-02,10976.078211055723,17196.977534101567
2023-11-03,10868.608160895254,16680.738373496395
2023-11-06,10868.608160895254,16680.738373496395
2023-11-07,10868.608160895254,16680.738373496395
2023-11-08,10868.608160895254,16680.738373496395
2023-11-09,10868.608160895254,16680.738373496395
2023-11-10,10666.092595893762,16680.738373496395
2023-11-13,10666.092595893762,16680.738373496395
2023-11-14,10666.092595893762,16680.738373496395
2023-11-15,10666.092595893762,16680.738373496395
2023-11-16,10666.092595893762,16680.738373496395
2023-11-17,10666.092595893762,16680.738373496395
2023-11-20,10666.092595893762,16680.738373496395
2023-11-21,10666.092595893762,16680.738373496395
2023-11-22,10666.092595893762,16680.738373496395
2023-11-24,10666.092595893762,16680.738373496395
2023-11-27,10666.092595893762,16680.738373496395
2023-11-28,10666.092595893762,16680.738373496395
2023-11-29,10666.092595893762,16680.738373496395
2023-11-30,10666.092595893762,16680.738373496395
2023-12-01,10666.092595893762,16680.738373496395
2023-12-04,10666.092595893762,16680.738373496395
2023-12-05,10666.092595893762,16680.738373496395
2023-12-06,10522.265841358088,15141.149373864948
2023-12-07,10522.265841358088,15141.149373864948
2023-12-08,10522.265841358088,15141.149373864948
2023-12-11,10522.265841358088,15141.149373864948
2023-12-12,10433.874970054085,15141.149373864948
2023-12-13,10433.874970054085,15141.149373864948
2023-12-14,10433.874970054085,15141.149373864948
2023-12-15,10433.874970054085,15141.149373864948
2023-12-18,10207.111236359837,13962.978084063856
2023-12-19,10207.111236359837,13962.978084063856
2023-12-20,10207.111236359837,13962.978084063856
2023-12-21,10207.111236359837,13962.978084063856
2023-12-22,10207.111236359837,13962.978084063856
2023-12-26,9982.946595000109,13962.978084063856
2023-12-27,9982.946595000109,13962.978084063856
2023-12-28,9982.946595000109,13962.978084063856
2023-12-29,9982.946595000109,13962.978084063856
